,movie,title,genreName,grossNum,adjustedGross,grossUnit,duration,pubDate,pubMonth,pubYear
26,http://www.wikidata.org/entity/Q22957393,Ant-Man and the Wasp,sci-fi; илмӣ-тахаюллӣ; action,622674139.0,760215133.847087,http://www.wikidata.org/entity/Q4917,118.0,2018-07-04T00:00:00Z,7,2018
27,http://www.wikidata.org/entity/Q105359456,Ant-Man and the Wasp: Quantumania,sci-fi; илмӣ-тахаюллӣ; action,476069301.0,486879131.45848626,http://www.wikidata.org/entity/Q4917,125.0,2023-02-15T00:00:00Z,2,2023
28,http://www.wikidata.org/entity/Q182692,Apocalypse Now,action,92158064.0,396564527.3978182,http://www.wikidata.org/entity/Q4917,153.0,1979-05-10T00:00:00Z,5,1979
29,http://www.wikidata.org/entity/Q22998395,Aquaman,fantasy; action; sci-fi; илмӣ-тахаюллӣ,1148528393.0,1402046037.513006,http://www.wikidata.org/entity/Q4917,143.0,2018-11-26T00:00:00Z,11,2018
30,http://www.wikidata.org/entity/Q624055,Arabian Nights,action,3453416.0,62870766.516923085,http://www.wikidata.org/entity/Q4917,87.0,1942-12-25T00:00:00Z,12,1942
31,http://www.wikidata.org/entity/Q208344,Armageddon,action; sci-fi; илмӣ-тахаюллӣ,553709788.0,1043875270.73375,http://www.wikidata.org/entity/Q4917,151.0,1998-07-01T00:00:00Z,7,1998
32,http://www.wikidata.org/entity/Q471992,Army of Darkness,fantasy; Horror; горор,21502976.0,46656150.41534556,http://www.wikidata.org/entity/Q4917,81.0,1992-10-09T00:00:00Z,10,1992
33,http://www.wikidata.org/entity/Q20382729,Arrival,sci-fi; илмӣ-тахаюллӣ,203388186.0,259274368.14460972,http://www.wikidata.org/entity/Q4917,116.0,2016-11-10T00:00:00Z,11,2016
34,http://www.wikidata.org/entity/Q15992467,As the Gods Will,action,1938654.0,2525789.0706962915,http://www.wikidata.org/entity/Q4917,117.0,2014-11-15T00:00:00Z,11,2014
35,http://www.wikidata.org/entity/Q18816889,Assassin's Creed,fantasy; action; sci-fi; илмӣ-тахаюллӣ,240942515.0,307047220.47021526,http://www.wikidata.org/entity/Q4917,115.0,2016-12-21T00:00:00Z,12,2016
36,http://www.wikidata.org/entity/Q18816889,Assassin's Creed,fantasy; action; sci-fi; илмӣ-тахаюллӣ,240697856.0,306735437.1142848,http://www.wikidata.org/entity/Q4917,115.0,2016-12-21T00:00:00Z,12,2016
37,http://www.wikidata.org/entity/Q604192,Atanarjuat: The Fast Runner,fantasy,5204281.0,9010727.853410242,http://www.wikidata.org/entity/Q4917,167.0,2001-05-13T00:00:00Z,5,2001
38,http://www.wikidata.org/entity/Q21528112,Atomic Blonde,action,100014025.0,125707414.17309405,http://www.wikidata.org/entity/Q4917,115.0,2017-07-27T00:00:00Z,7,2017
39,http://www.wikidata.org/entity/Q3604746,Avatar: The Way of Water,илмӣ-тахаюллӣ; action; sci-fi,2176229105.0,2255961431.4310956,http://www.wikidata.org/entity/Q4917,192.0,2022-12-14T00:00:00Z,12,2022
40,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,sci-fi; илмӣ-тахаюллӣ,1402805868.0,1824194879.1559896,http://www.wikidata.org/entity/Q4917,141.0,2015-04-22T00:00:00Z,4,2015
41,http://www.wikidata.org/entity/Q23781155,Avengers: Endgame,action,2797501328.0,3368095352.290325,http://www.wikidata.org/entity/Q4917,181.0,2019-04-22T00:00:00Z,4,2019
42,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,action; sci-fi; илмӣ-тахаюллӣ,2048359754.0,2515389963.8107734,http://www.wikidata.org/entity/Q4917,149.0,2018-04-25T00:00:00Z,4,2018
43,http://www.wikidata.org/entity/Q21001674,Baahubali 2: The Conclusion,fantasy; action,254200000.0,319845774.64788735,http://www.wikidata.org/entity/Q4917,167.0,2017-04-27T00:00:00Z,4,2017
44,http://www.wikidata.org/entity/Q23016644,Baby Driver,action,226945087.0,286399243.08094305,http://www.wikidata.org/entity/Q4917,113.0,2017-03-11T00:00:00Z,3,2017
45,http://www.wikidata.org/entity/Q3079834,Baby Genius,sci-fi; илмӣ-тахаюллӣ,36450736.0,67968693.30821818,http://www.wikidata.org/entity/Q4917,97.0,1999-03-12T00:00:00Z,3,1999
46,http://www.wikidata.org/entity/Q91540,Back to the Future,илмӣ-тахаюллӣ; sci-fi,383336762.0,1094077967.5445454,http://www.wikidata.org/entity/Q4917,92.0,1985-07-03T00:00:00Z,7,1985
47,http://www.wikidata.org/entity/Q539269,Bad Boys II,action,273339556.0,457306441.18584013,http://www.wikidata.org/entity/Q4917,141.0,2003-07-18T00:00:00Z,7,2003
48,http://www.wikidata.org/entity/Q276523,Batman & Robin,action; sci-fi; илмӣ-тахаюллӣ,238235719.0,457256530.8824017,http://www.wikidata.org/entity/Q4917,125.0,1997-06-20T00:00:00Z,6,1997
49,http://www.wikidata.org/entity/Q166262,Batman Begins,action,373672993.0,591096881.3845912,http://www.wikidata.org/entity/Q4917,140.0,2005-06-15T00:00:00Z,6,2005
50,http://www.wikidata.org/entity/Q221345,Batman Forever,fantasy; action,336567158.0,679029207.009954,http://www.wikidata.org/entity/Q4917,117.0,1995-06-16T00:00:00Z,6,1995
51,http://www.wikidata.org/entity/Q189054,Batman Returns,action; sci-fi; илмӣ-тахаюллӣ; fantasy,266915287.0,585749595.3393509,http://www.wikidata.org/entity/Q4917,126.0,1992-06-16T00:00:00Z,6,1992
52,http://www.wikidata.org/entity/Q26684198,Batman: Return of the Caped Crusaders,action; sci-fi; илмӣ-тахаюллӣ,56711.0,72181.36872696283,http://www.wikidata.org/entity/Q4917,78.0,2016-10-11T00:00:00Z,10,2016
53,http://www.wikidata.org/entity/Q1170818,Batteries Not Included,илмӣ-тахаюллӣ; fantasy; sci-fi,65088797.0,173534967.60647315,http://www.wikidata.org/entity/Q4917,102.0,1987-12-18T00:00:00Z,12,1987
54,http://www.wikidata.org/entity/Q816156,Below,Horror; горор,2622015.0,4449630.32027027,http://www.wikidata.org/entity/Q4917,105.0,2002-10-11T00:00:00Z,10,2002
55,http://www.wikidata.org/entity/Q180098,Ben-Hur,action,164000000.0,1716260000.0,http://www.wikidata.org/entity/Q4917,222.0,1959-11-18T00:00:00Z,11,1959
56,http://www.wikidata.org/entity/Q525860,Beverly Hills Cop II,action,299965036.0,816008334.1393104,http://www.wikidata.org/entity/Q4917,100.0,1987-05-20T00:00:00Z,5,1987
57,http://www.wikidata.org/entity/Q858467,Big,fantasy,151927281.0,396132359.9368729,http://www.wikidata.org/entity/Q4917,104.0,1988-06-03T00:00:00Z,6,1988
58,http://www.wikidata.org/entity/Q1194035,Big Man Japan,fantasy,9795470.0,14464857.790517969,http://www.wikidata.org/entity/Q4917,113.0,2007-06-02T00:00:00Z,6,2007
59,http://www.wikidata.org/entity/Q57177410,Birds of Prey,action,205372791.0,244269910.77618122,http://www.wikidata.org/entity/Q4917,109.0,2020-02-06T00:00:00Z,2,2020
60,http://www.wikidata.org/entity/Q28657013,Black Adam,fantasy; action; sci-fi; илмӣ-тахаюллӣ,392952111.0,405688257.33017796,http://www.wikidata.org/entity/Q4917,124.0,2022-10-19T00:00:00Z,10,2022
61,http://www.wikidata.org/entity/Q221384,Black Hawk Down,action,172989651.0,301210520.163107,http://www.wikidata.org/entity/Q4917,143.0,2001-12-18T00:00:00Z,12,2001
62,http://www.wikidata.org/entity/Q23780734,Black Panther,action; sci-fi; илмӣ-тахаюллӣ,1347597973.0,1665187962.4198585,http://www.wikidata.org/entity/Q4917,134.0,2018-02-14T00:00:00Z,2,2018
63,http://www.wikidata.org/entity/Q54860489,Black Panther: Wakanda Forever,action,859208836.0,887953894.1488758,http://www.wikidata.org/entity/Q4917,161.0,2022-11-09T00:00:00Z,11,2022
64,http://www.wikidata.org/entity/Q1048085,Black Rain,action,134212055.0,330345257.39123994,http://www.wikidata.org/entity/Q4917,125.0,1989-09-22T00:00:00Z,9,1989
65,http://www.wikidata.org/entity/Q180214,Black Swan,Horror; горор,329398046.0,463956647.9010891,http://www.wikidata.org/entity/Q4917,108.0,2010-09-01T00:00:00Z,9,2010
66,http://www.wikidata.org/entity/Q23894626,Black Widow,action; sci-fi; илмӣ-тахаюллӣ,379751655.0,427975412.15849274,http://www.wikidata.org/entity/Q4917,133.0,2021-07-07T00:00:00Z,7,2021
67,http://www.wikidata.org/entity/Q3429263,Blade,fantasy; action; Horror; горор; sci-fi; илмӣ-тахаюллӣ,131211377.0,247062029.21032435,http://www.wikidata.org/entity/Q4917,120.0,1998-08-19T00:00:00Z,8,1998
68,http://www.wikidata.org/entity/Q159638,Blade II,илмӣ-тахаюллӣ; fantasy; action; Horror; горор; sci-fi,155010032.0,266734292.81583887,http://www.wikidata.org/entity/Q4917,117.0,2002-03-12T00:00:00Z,3,2002
69,http://www.wikidata.org/entity/Q184843,Blade Runner,action; sci-fi; илмӣ-тахаюллӣ,41722424.0,132337937.26292785,http://www.wikidata.org/entity/Q4917,112.0,1982-06-25T00:00:00Z,6,1982
70,http://www.wikidata.org/entity/Q21500755,Blade Runner 2049,action; sci-fi; илмӣ-тахаюллӣ,259239658.0,323358285.66310304,http://www.wikidata.org/entity/Q4917,164.0,2017-10-04T00:00:00Z,10,2017
71,http://www.wikidata.org/entity/Q28213068,Blade of the Immortal,action,7162617.0,9012324.086825833,http://www.wikidata.org/entity/Q4917,141.0,2017-04-29T00:00:00Z,4,2017
72,http://www.wikidata.org/entity/Q217008,Blade: Trinity,fantasy; action; Horror; горор; sci-fi; илмӣ-тахаюллӣ,131977904.0,213377686.29313713,http://www.wikidata.org/entity/Q4917,113.0,2004-12-08T00:00:00Z,12,2004
73,http://www.wikidata.org/entity/Q884473,Blitz,action,15774948.0,21479058.72664672,http://www.wikidata.org/entity/Q4917,97.0,2011-05-20T00:00:00Z,5,2011
74,http://www.wikidata.org/entity/Q724960,Bloodsport,action,50000000.0,132616810.34482758,http://www.wikidata.org/entity/Q4917,92.0,1988-02-26T00:00:00Z,2,1988
75,http://www.wikidata.org/entity/Q107071554,Bodies Bodies Bodies,чёрная комедия; Horror; горор,13929670.0,14906768.248685233,http://www.wikidata.org/entity/Q4917,94.0,2022-03-14T00:00:00Z,3,2022
76,http://www.wikidata.org/entity/Q107325,Bram Stoker's Dracula,Horror; горор,215862692.0,467709086.69247884,http://www.wikidata.org/entity/Q4917,128.0,1992-11-13T00:00:00Z,11,1992
77,http://www.wikidata.org/entity/Q162729,Braveheart,action,213200000.0,430981978.97503287,http://www.wikidata.org/entity/Q4917,177.0,1995-05-24T00:00:00Z,5,1995
78,http://www.wikidata.org/entity/Q875904,Bride of Frankenstein,Horror; горор; sci-fi; илмӣ-тахаюллӣ,2000000.0,44590000.0,http://www.wikidata.org/entity/Q4917,78.0,1935-04-20T00:00:00Z,4,1935
79,http://www.wikidata.org/entity/Q99900595,Bullet Train,action,239246943.0,248448562.15067366,http://www.wikidata.org/entity/Q4917,126.0,2022-07-14T00:00:00Z,7,2022
80,http://www.wikidata.org/entity/Q1004410,Bullet in the Head,action,8545123.0,19977861.235053193,http://www.wikidata.org/entity/Q31015,136.0,1990-08-17T00:00:00Z,8,1990
81,http://www.wikidata.org/entity/Q64174907,Candyman,Horror; горор,77411570.0,87062018.2751209,http://www.wikidata.org/entity/Q4917,91.0,2021-08-26T00:00:00Z,8,2021
82,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,sci-fi; илмӣ-тахаюллӣ; action,370569774.0,504659010.35027134,http://www.wikidata.org/entity/Q4917,124.0,2011-07-22T00:00:00Z,7,2011
83,http://www.wikidata.org/entity/Q1765358,Captain America: The Winter Soldier,action; sci-fi; илмӣ-тахаюллӣ,714421503.0,930229749.7154506,http://www.wikidata.org/entity/Q4917,136.0,2014-03-26T00:00:00Z,3,2014
84,http://www.wikidata.org/entity/Q23781129,Captain Marvel,action; sci-fi; илмӣ-тахаюллӣ,1128462972.0,1365824545.2758512,http://www.wikidata.org/entity/Q4917,124.0,2019-03-06T00:00:00Z,3,2019
85,http://www.wikidata.org/entity/Q2937646,Captain Phillips,action,218791811.0,287491705.2055785,http://www.wikidata.org/entity/Q4917,134.0,2013-09-27T00:00:00Z,9,2013
86,http://www.wikidata.org/entity/Q1601716,Captains of the Clouds,action,3428000.0,66752923.29113924,http://www.wikidata.org/entity/Q4917,113.0,1942-02-12T00:00:00Z,2,1942
87,http://www.wikidata.org/entity/Q220910,Casino,heist,116112375.0,232580797.71240234,http://www.wikidata.org/entity/Q4917,178.0,1995-11-14T00:00:00Z,11,1995
88,http://www.wikidata.org/entity/Q1048166,Casper,fantasy,287928194.0,582044384.8631669,http://www.wikidata.org/entity/Q4917,100.0,1995-05-26T00:00:00Z,5,1995
89,http://www.wikidata.org/entity/Q208108,Catch Me If You Can,heist,352114312.0,598868781.0246103,http://www.wikidata.org/entity/Q4917,135.0,2002-12-16T00:00:00Z,12,2002
90,http://www.wikidata.org/entity/Q58701890,Cats,fantasy,17090175.0,20461802.487508465,http://www.wikidata.org/entity/Q4917,110.0,2019-12-20T00:00:00Z,12,2019
91,http://www.wikidata.org/entity/Q1051315,Cats & Dogs,action,200700000.0,347884899.7183099,http://www.wikidata.org/entity/Q4917,83.0,2001-07-04T00:00:00Z,7,2001
92,http://www.wikidata.org/entity/Q115760,Catwoman,fantasy; action,82102379.0,133371283.25928722,http://www.wikidata.org/entity/Q4917,104.0,2004-07-19T00:00:00Z,7,2004
93,http://www.wikidata.org/entity/Q19867575,Central Intelligence,action,217000000.0,277010874.70645344,http://www.wikidata.org/entity/Q4917,107.0,2016-06-10T00:00:00Z,6,2016
94,http://www.wikidata.org/entity/Q19867575,Central Intelligence,action,217000000.0,277010874.70645344,http://www.wikidata.org/entity/Q4917,108.0,2016-06-10T00:00:00Z,6,2016
95,http://www.wikidata.org/entity/Q19867575,Central Intelligence,action,217000000.0,277010874.70645344,http://www.wikidata.org/entity/Q4917,155.0,2016-06-10T00:00:00Z,6,2016
96,http://www.wikidata.org/entity/Q218235,Charlie and the Chocolate Factory,fantasy; чёрная комедия,475000000.0,747920803.4800409,http://www.wikidata.org/entity/Q4917,115.0,2005-07-10T00:00:00Z,7,2005
97,http://www.wikidata.org/entity/Q229599,Charlie's Angels,action,264100000.0,466987994.8275862,http://www.wikidata.org/entity/Q4917,98.0,2000-10-22T00:00:00Z,10,2000
98,http://www.wikidata.org/entity/Q229603,Charlie's Angels: Full Throttle,action,259200000.0,433650479.60848284,http://www.wikidata.org/entity/Q4917,106.0,2003-07-10T00:00:00Z,7,2003
99,http://www.wikidata.org/entity/Q221090,Children of Men,sci-fi; илмӣ-тахаюллӣ,70595464.0,107048679.17370132,http://www.wikidata.org/entity/Q4917,106.0,2006-09-03T00:00:00Z,9,2006
100,http://www.wikidata.org/entity/Q15046091,Cinderella,fantasy,542351353.0,706702057.559379,http://www.wikidata.org/entity/Q4917,105.0,2015-03-12T00:00:00Z,3,2015
101,http://www.wikidata.org/entity/Q1049545,Clash of the Titans,fantasy; action,70000000.0,237714900.66225165,http://www.wikidata.org/entity/Q4917,120.0,1981-06-12T00:00:00Z,6,1981
102,http://www.wikidata.org/entity/Q192979,Clash of the Titans,action; fantasy,493200000.0,697250562.6496226,http://www.wikidata.org/entity/Q4917,102.0,2010-03-26T00:00:00Z,3,2010
103,http://www.wikidata.org/entity/Q1392442,Clear and Present Danger,action,215887717.0,445787850.8530671,http://www.wikidata.org/entity/Q4917,141.0,1994-08-03T00:00:00Z,8,1994
104,http://www.wikidata.org/entity/Q496654,Click,fantasy; sci-fi; илмӣ-тахаюллӣ,237700000.0,360440594.8743223,http://www.wikidata.org/entity/Q4917,107.0,2006-06-22T00:00:00Z,6,2006
105,http://www.wikidata.org/entity/Q824389,Cliffhanger,action,255000211.0,544078848.2564564,http://www.wikidata.org/entity/Q4917,113.0,1993-05-28T00:00:00Z,5,1993
106,http://www.wikidata.org/entity/Q320588,Close Encounters of the Third Kind,sci-fi; илмӣ-тахаюллӣ,306889114.0,1525377715.565331,http://www.wikidata.org/entity/Q4917,134.0,1977-11-16T00:00:00Z,11,1977
107,http://www.wikidata.org/entity/Q17150929,Coherence,sci-fi; илмӣ-тахаюллӣ,139745.0,183624.46089882936,http://www.wikidata.org/entity/Q4917,87.0,2013-09-19T00:00:00Z,9,2013
108,http://www.wikidata.org/entity/Q110203,Collateral,action,217800000.0,353618700.7915567,http://www.wikidata.org/entity/Q4917,120.0,2004-08-05T00:00:00Z,8,2004
109,http://www.wikidata.org/entity/Q498383,Coma,илмӣ-тахаюллӣ; Horror; горор; sci-fi,50000000.0,246136799.99999997,http://www.wikidata.org/entity/Q4917,113.0,1978-01-06T00:00:00Z,1,1978
110,http://www.wikidata.org/entity/Q56063352,Come Away,fantasy,1692494.0,2018565.3483298512,http://www.wikidata.org/entity/Q4917,94.0,2020-01-24T00:00:00Z,1,2020
111,http://www.wikidata.org/entity/Q607910,Con Air,action,224000000.0,429933275.10917026,http://www.wikidata.org/entity/Q4917,115.0,1997-06-06T00:00:00Z,6,1997
112,http://www.wikidata.org/entity/Q309003,Conan the Barbarian,fantasy; action,68851475.0,223220254.6335616,http://www.wikidata.org/entity/Q4917,126.0,1982-04-02T00:00:00Z,4,1982
113,http://www.wikidata.org/entity/Q219150,Constantine,fantasy; Horror; горор,230884728.0,370367753.6417518,http://www.wikidata.org/entity/Q4917,116.0,2005-02-17T00:00:00Z,2,2005
114,http://www.wikidata.org/entity/Q270215,Contact,sci-fi; илмӣ-тахаюллӣ,171120329.0,328029674.4159439,http://www.wikidata.org/entity/Q4917,144.0,1997-07-11T00:00:00Z,7,1997
115,http://www.wikidata.org/entity/Q164417,Corpse Bride,fantasy,118133252.0,182827845.95619717,http://www.wikidata.org/entity/Q4917,76.0,2005-09-23T00:00:00Z,9,2005
116,http://www.wikidata.org/entity/Q150047,Crank,action,42931041.0,65099242.560428776,http://www.wikidata.org/entity/Q4917,88.0,2006-09-01T00:00:00Z,9,2006
117,http://www.wikidata.org/entity/Q107883998,Crimes of the Future,Horror; горор; sci-fi; илмӣ-тахаюллӣ,4551565.0,4790980.906734954,http://www.wikidata.org/entity/Q4917,107.0,2022-05-23T00:00:00Z,5,2022
118,http://www.wikidata.org/entity/Q15729025,Crimson Peak,fantasy,74679822.0,96606999.36327249,http://www.wikidata.org/entity/Q4917,119.0,2015-10-14T00:00:00Z,10,2015
119,http://www.wikidata.org/entity/Q1140085,Crimson Tide,action,157387195.0,318156870.38662946,http://www.wikidata.org/entity/Q4917,111.0,1995-05-12T00:00:00Z,5,1995
120,http://www.wikidata.org/entity/Q273978,"Crouching Tiger, Hidden Dragon",fantasy; action,213500000.0,383019000.0,http://www.wikidata.org/entity/Q4917,115.0,2000-05-18T00:00:00Z,5,2000
121,http://www.wikidata.org/entity/Q31188935,Dark Phoenix,sci-fi; илмӣ-тахаюллӣ,244676878.0,297813003.3355144,http://www.wikidata.org/entity/Q4917,114.0,2019-02-13T00:00:00Z,2,2019
122,http://www.wikidata.org/entity/Q323318,Dark Shadows,fantasy,245500000.0,328669714.7705763,http://www.wikidata.org/entity/Q4917,113.0,2012-05-09T00:00:00Z,5,2012
123,http://www.wikidata.org/entity/Q219155,Dawn of the Dead,action; Horror; горор; sci-fi; илмӣ-тахаюллӣ,66000000.0,305357684.2105263,http://www.wikidata.org/entity/Q4917,118.0,1978-09-02T00:00:00Z,9,1978
124,http://www.wikidata.org/entity/Q11220194,Dawn of the Planet of the Apes,sci-fi; илмӣ-тахаюллӣ,710644566.0,917353244.1304591,http://www.wikidata.org/entity/Q4917,130.0,2014-06-26T00:00:00Z,6,2014
125,http://www.wikidata.org/entity/Q219170,Day of the Dead,action; Horror; горор; sci-fi; илмӣ-тахаюллӣ,34004262.0,97231647.7119145,http://www.wikidata.org/entity/Q4917,102.0,1985-06-30T00:00:00Z,6,1985
126,http://www.wikidata.org/entity/Q19347291,Deadpool,илмӣ-тахаюллӣ; action; sci-fi,782836791.0,1015795042.5065095,http://www.wikidata.org/entity/Q4917,109.0,2016-02-10T00:00:00Z,2,2016
127,http://www.wikidata.org/entity/Q1160186,Death Becomes Her,горор; чёрная комедия; fantasy; Horror,149022650.0,326334147.67366546,http://www.wikidata.org/entity/Q4917,99.0,1992-07-31T00:00:00Z,7,1992
128,http://www.wikidata.org/entity/Q1064553,Death Hunt,action,21000000.0,72515050.50505051,http://www.wikidata.org/entity/Q4917,97.0,1981-04-15T00:00:00Z,4,1981
129,http://www.wikidata.org/entity/Q647870,Death Race 2000,sci-fi; илмӣ-тахаюллӣ; action,8000000.0,46528695.652173914,http://www.wikidata.org/entity/Q4917,80.0,1975-04-30T00:00:00Z,4,1975
130,http://www.wikidata.org/entity/Q50143448,Detective Chinatown 2,action,544185156.0,672433907.7784979,http://www.wikidata.org/entity/Q4917,121.0,2018-02-15T00:00:00Z,2,2018
131,http://www.wikidata.org/entity/Q50143448,Detective Chinatown 2,action,544061916.0,672281623.6636504,http://www.wikidata.org/entity/Q4917,121.0,2018-02-15T00:00:00Z,2,2018
132,http://www.wikidata.org/entity/Q85877683,Detective Chinatown 3,action,686257563.0,802776850.9120162,http://www.wikidata.org/entity/Q4917,136.0,2021-02-12T00:00:00Z,2,2021
133,http://www.wikidata.org/entity/Q47492499,Detective Pikachu,sci-fi; илмӣ-тахаюллӣ; fantasy; action,433005346.0,520216124.7097372,http://www.wikidata.org/entity/Q4917,104.0,2019-05-03T00:00:00Z,5,2019
134,http://www.wikidata.org/entity/Q47492499,Detective Pikachu,fantasy; action; sci-fi; илмӣ-тахаюллӣ,449762638.0,540348470.8467973,http://www.wikidata.org/entity/Q4917,104.0,2019-05-03T00:00:00Z,5,2019
135,http://www.wikidata.org/entity/Q107914,Diamonds Are Forever,action,115999985.0,868365727.1273721,http://www.wikidata.org/entity/Q4917,120.0,1971-12-14T00:00:00Z,12,1971
136,http://www.wikidata.org/entity/Q1209853,Dick Tracy,action,162738726.0,385450243.01113164,http://www.wikidata.org/entity/Q4917,103.0,1990-06-15T00:00:00Z,6,1990
137,http://www.wikidata.org/entity/Q30931,Die Another Day,action,431971116.0,733066658.7470269,http://www.wikidata.org/entity/Q4917,133.0,2002-11-22T00:00:00Z,11,2002
138,http://www.wikidata.org/entity/Q105598,Die Hard,action; heist,141603197.0,367655672.7779494,http://www.wikidata.org/entity/Q4917,131.0,1988-07-15T00:00:00Z,7,1988
139,http://www.wikidata.org/entity/Q105993,Die Hard 2,action,240031094.0,566339008.604862,http://www.wikidata.org/entity/Q4917,124.0,1990-07-04T00:00:00Z,7,1990
140,http://www.wikidata.org/entity/Q105993,Die Hard 2,action,240031274.0,566339433.304095,http://www.wikidata.org/entity/Q4917,124.0,1990-07-04T00:00:00Z,7,1990
141,http://www.wikidata.org/entity/Q106871,Die Hard with a Vengeance,action; heist,366101666.0,740071390.8008279,http://www.wikidata.org/entity/Q4917,131.0,1995-05-19T00:00:00Z,5,1995
142,http://www.wikidata.org/entity/Q2609035,Digimon: The Movie,action,16643191.0,29428892.05839655,http://www.wikidata.org/entity/Q4917,85.0,2000-10-06T00:00:00Z,10,2000
143,http://www.wikidata.org/entity/Q201819,District 9,action; sci-fi; илмӣ-тахаюллӣ,210888950.0,300621839.6334683,http://www.wikidata.org/entity/Q4917,112.0,2009-08-13T00:00:00Z,8,2009
144,http://www.wikidata.org/entity/Q8561227,Divergent,action,288885818.0,376150747.20739925,http://www.wikidata.org/entity/Q4917,139.0,2014-03-18T00:00:00Z,3,2014
145,http://www.wikidata.org/entity/Q18406872,Doctor Strange,fantasy; action; sci-fi; илмӣ-тахаюллӣ,677718395.0,866542116.0797788,http://www.wikidata.org/entity/Q4917,115.0,2016-07-08T00:00:00Z,7,2016
146,http://www.wikidata.org/entity/Q64211112,Doctor Strange in the Multiverse of Madness,sci-fi; илмӣ-тахаюллӣ; fantasy; action; Horror; горор,955775804.0,1092384692.8527052,http://www.wikidata.org/entity/Q4917,126.0,2021-05-06T00:00:00Z,5,2021
147,http://www.wikidata.org/entity/Q40187,Dogma,fantasy,31429330.0,57456288.71319073,http://www.wikidata.org/entity/Q4917,120.0,1999-11-12T00:00:00Z,11,1999
148,http://www.wikidata.org/entity/Q100801718,Don't Worry Darling,Horror; горор,87609403.0,90815856.14408305,http://www.wikidata.org/entity/Q4917,122.0,2022-09-05T00:00:00Z,9,2022
149,http://www.wikidata.org/entity/Q426828,Donnie Darko,fantasy; Horror; горор; sci-fi; илмӣ-тахаюллӣ,7510154.0,13196211.258332381,http://www.wikidata.org/entity/Q4917,113.0,2001-01-19T00:00:00Z,1,2001
150,http://www.wikidata.org/entity/Q426828,Donnie Darko,fantasy; Horror; горор; sci-fi; илмӣ-тахаюллӣ,7510154.0,13196211.258332381,http://www.wikidata.org/entity/Q4917,134.0,2001-01-19T00:00:00Z,1,2001
151,http://www.wikidata.org/entity/Q755523,Doom,action; Horror; горор; sci-fi; илмӣ-тахаюллӣ,58072119.0,89694311.87173194,http://www.wikidata.org/entity/Q4917,113.0,2005-10-20T00:00:00Z,10,2005
152,http://www.wikidata.org/entity/Q2532981,Double Dragon,fantasy; action; sci-fi; илмӣ-тахаюллӣ,4152699.0,8534836.70026052,http://www.wikidata.org/entity/Q4917,95.0,1994-11-04T00:00:00Z,11,1994
153,http://www.wikidata.org/entity/Q663014,Dr. Dolittle,fantasy,294500000.0,555884107.3619632,http://www.wikidata.org/entity/Q4917,82.0,1998-06-13T00:00:00Z,6,1998
154,http://www.wikidata.org/entity/Q102754,Dr. No,action,59600000.0,603197092.1052631,http://www.wikidata.org/entity/Q4917,105.0,1962-10-05T00:00:00Z,10,1962
155,http://www.wikidata.org/entity/Q131864,Dr. Seuss' How the Grinch Stole Christmas,fantasy,345100000.0,609863653.6473291,http://www.wikidata.org/entity/Q4917,101.0,2000-11-08T00:00:00Z,11,2000
156,http://www.wikidata.org/entity/Q105702,Dr. Strangelove,чёрная комедия,9523464.0,94825038.58718446,http://www.wikidata.org/entity/Q4917,93.0,1964-01-29T00:00:00Z,1,1964
157,http://www.wikidata.org/entity/Q105702,Dr. Strangelove,чёрная комедия,9523464.0,94825038.58718446,http://www.wikidata.org/entity/Q4917,102.0,1964-01-29T00:00:00Z,1,1964
158,http://www.wikidata.org/entity/Q3038433,Dr. Who and the Daleks,sci-fi; илмӣ-тахаюллӣ,114062.0,1110556.000063291,http://www.wikidata.org/entity/Q4917,88.0,1965-06-24T00:00:00Z,6,1965
159,http://www.wikidata.org/entity/Q14512114,Dracula Untold,fantasy; action; Horror; горор,217124280.0,281354505.7000501,http://www.wikidata.org/entity/Q4917,92.0,2014-10-02T00:00:00Z,10,2014
160,http://www.wikidata.org/entity/Q107656066,Dragon Ball Super: Super Hero,action; fantasy,69689168.0,72360918.11552052,http://www.wikidata.org/entity/Q4917,99.0,2022-06-11T00:00:00Z,6,2022
161,http://www.wikidata.org/entity/Q1130576,Dragon Ball Z: Wrath of the Dragon,action; sci-fi; илмӣ-тахаюллӣ,2300000000.0,4640283934.4262295,http://www.wikidata.org/entity/Q8146,52.0,1995-07-15T00:00:00Z,7,1995
162,http://www.wikidata.org/entity/Q653303,Dragonball Evolution,sci-fi; илмӣ-тахаюллӣ; fantasy; action,55720772.0,80596804.28196268,http://www.wikidata.org/entity/Q4917,82.0,2009-03-13T00:00:00Z,3,2009
163,http://www.wikidata.org/entity/Q60834962,Dune,action; sci-fi; илмӣ-тахаюллӣ,401847900.0,450719788.7094892,http://www.wikidata.org/entity/Q4917,155.0,2021-09-03T00:00:00Z,9,2021
164,http://www.wikidata.org/entity/Q11621,E.T. the Extra-Terrestrial,sci-fi; илмӣ-тахаюллӣ,792910554.0,2546509217.742526,http://www.wikidata.org/entity/Q4917,115.0,1982-05-26T00:00:00Z,5,1982
